"","Enhancers","Gene_body_1","Gene_body_2","H1","HP1","Open_promoters","Pc","Low_signal","annot","annot_thr"
"CG31365",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG31457",0,0,0,0,0,0.17,0,0.83,"Low_signal","Low_signal"
"hh",0,0,0,0,0,0,1,0,"Pc","Pc"
"unk",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"VhaAC39-2",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG13829",0,0,0,0,0,0,0.945714,0.054286,"Pc","Pc"
"Irk1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG46310",0.4325,0,0,0,0,0,0,0.5675,"Low_signal","Enhancers"
"fzo",0,0,0,0,0,0,0.38,0.62,"Low_signal","Pc"
"cnc",0.428571,0,0,0,0,0,0,0.571429,"Low_signal","Enhancers"
"CG4467",0,0,0.861429,0,0,0.138571,0,0,"Gene_body_2","Gene_body_2"
"EloA",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Rad60",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"wda",0,0,0,0,0,0.304286,0,0.695714,"Low_signal","Open_promoters"
"Pex11c",0,0,0,0,0,0.0875,0,0.9125,"Low_signal","Low_signal"
"orb",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Cdc16",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG6763",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"wam",0,0,0,0,0,0,1,0,"Pc","Pc"
"bb8",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR46090",0.004286,0,0,0,0,0,0,0.995714,"Low_signal","Low_signal"
"pnt",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"PolE1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"ATPsynCF6",0,0,0,0,0,0.48,0,0.52,"Low_signal","Open_promoters"
"Sec13",0,0,0,0,0,0.555,0,0.445,"Open_promoters","Open_promoters"
"RpS3",0,0,0.22,0,0,0,0,0.78,"Low_signal","Low_signal"
"CG4408",0.037143,0,0,0,0,0,0,0.962857,"Low_signal","Low_signal"
"lncRNA:CR44322",0,0,0,1,0,0,0,0,"H1","H1"
"CG42827",0,0,0,1,0,0,0,0,"H1","H1"
"CG42828",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG4393",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG31515",0,0,0,0.288571,0,0,0,0.711429,"Low_signal","H1"
"lncRNA:CR43387",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44323",0,0,0,0.174286,0,0,0,0.825714,"Low_signal","Low_signal"
"Ir94d",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG17380",0,0,0,0.468571,0,0,0,0.531429,"Low_signal","H1"
"Ir94e",0,0,0,1,0,0,0,0,"H1","H1"
"CG43694",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG4374",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Ir94f",0,0,0,1,0,0,0,0,"H1","H1"
"Ir94g",0,0,0,1,0,0,0,0,"H1","H1"
"lncRNA:CR44324",0,0,0,1,0,0,0,0,"H1","H1"
"Ir94h",0,0,0,0.0025,0,0,0,0.9975,"Low_signal","Low_signal"
"CG34289",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Irk2",0,0,0,0.778571,0,0,0,0.221429,"H1","H1"
"CG10177",0,0,0,1,0,0,0,0,"H1","H1"
"CG10175",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Ugt303B3",0,0,0,1,0,0,0,0,"H1","H1"
"Ugt303B1",0,0,0,1,0,0,0,0,"H1","H1"
"Ugt303B2",0,0,0,0.274286,0,0,0,0.725714,"Low_signal","H1"
"CG10164",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"beat-IV",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"asRNA:CR46469",0,0,0,1,0,0,0,0,"H1","H1"
"CG10182",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG33337",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG16723",0,0,0,0.61,0,0,0,0.39,"H1","H1"
"CG10183",0.094286,0,0,0,0,0,0,0.905714,"Low_signal","Low_signal"
"tRNA:Leu-CAA-2-3",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG10184",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG31145",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"GILT3",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"GILT2",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"eIF3d1",0,0,0,0,0.4025,0,0,0.5975,"Low_signal","HP1"
"CG16710",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"CG18754",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"SPE",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"asRNA:CR43903",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG10254",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG10252",0,0,0,0.492857,0,0,0,0.507143,"Low_signal","H1"
"prt",0.818571,0,0,0,0,0,0,0.181429,"Enhancers","Enhancers"
"CG31468",0,0,0,1,0,0,0,0,"H1","H1"
"Gba1a",0,0,0,1,0,0,0,0,"H1","H1"
"Qsox4",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Gba1b",0,0,0,0.74,0,0,0,0.26,"H1","H1"
"asRNA:CR44052",0,0,0,1,0,0,0,0,"H1","H1"
"CG10301",0,0,0,1,0,0,0,0,"H1","H1"
"CG10300",0,0,0,1,0,0,0,0,"H1","H1"
"nau",0,0,0,1,0,0,0,0,"H1","H1"
"CG10232",0,0,0,0.678571,0,0,0,0.321429,"H1","H1"
"CG10365",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"RNaseMRP:RNA",0,0,0.041429,0,0,0,0,0.958571,"Low_signal","Low_signal"
"Hmgcr",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Rpn9",0,0,0,0,0,0.911429,0,0.088571,"Open_promoters","Open_promoters"
"asRNA:CR46091",0,0,0,1,0,0,0,0,"H1","H1"
"Rpt5",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"RanBP3",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"PTPMT1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Hrd3",0,0,0,0,0,0.367143,0,0.632857,"Low_signal","Open_promoters"
"SdhD",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"udt",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Lsd-1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG10214",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG10375",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"tst",0,0,0,0,0,0.655714,0,0.344286,"Open_promoters","Open_promoters"
"CG10208",0,0,0.675714,0,0,0,0,0.324286,"Gene_body_2","Gene_body_2"
"Nup98-96",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"mbc",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG34355",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG33111",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"eIF4G2",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR43285",0,0,0,0,0,0,1,0,"Pc","Pc"
"snRNA:U1:95Cc",0,0,0,0,0,0,1,0,"Pc","Pc"
"snRNA:U1:95Cb",0,0,0,0,0,0,1,0,"Pc","Pc"
"snRNA:U1:95Ca",0,0,0,0,0,0,1,0,"Pc","Pc"
"Pli",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"TfIIA-S",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CR46402",0,0.295,0.705,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"tbrd-1",0,0.8,0.2,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"sba",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG31141",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Ndc1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG13601",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG43998",0,0,0,0,0,0.142857,0,0.857143,"Low_signal","Low_signal"
"CG43999",0,0,0,0,0,0.142857,0,0.857143,"Low_signal","Low_signal"
"CG31142",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG13599",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Rpt2",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"RpS19b",0,0,0.528571,0,0,0.471429,0,0,"Gene_body_2","Gene_body_2"
"CG5854",0,0,0.22,0,0,0.78,0,0,"Open_promoters","Open_promoters"
"Gdh",0,0,0,0,0.001429,0.57,0,0.428571,"Open_promoters","Open_promoters"
"CG12268",0,0,0,0.32,0,0,0,0.68,"Low_signal","H1"
"asRNA:CR46092",0,0,0.2375,0,0,0.7625,0,0,"Open_promoters","Open_promoters"
"GluProRS",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"AP-1sigma",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG31140",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"mir-9381",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR31451",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG5902",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG13603",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Rab7",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Epp",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG33108",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"LSm3",0,0,0,0,0,0.655,0,0.345,"Open_promoters","Open_promoters"
"KrT95D",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Mettl3",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"spas",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Miro",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG5986",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Rox8",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Pisd",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Atg6",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG6000",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44097",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Hsp68",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"SMC1",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Syx1A",0.518571,0,0,0,0,0,0,0.481429,"Enhancers","Enhancers"
"CG10694",0,0,0.9775,0,0,0,0,0.0225,"Gene_body_2","Gene_body_2"
"eIF4EHP",0,0,0,0,0,0.2,0,0.8,"Low_signal","Low_signal"
"CG18428",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG13605",0,0,0,0,0,0.444286,0,0.555714,"Low_signal","Open_promoters"
"tRNA:Leu-TAA-2-1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Root",0,0,0,0.715,0,0,0,0.285,"H1","H1"
"CG13607",0,0,0,1,0,0,0,0,"H1","H1"
"Tsc1",0,0,0,0,0,0.5175,0,0.4825,"Open_promoters","Open_promoters"
"GatB",0,0,0,0,0,0.792857,0,0.207143,"Open_promoters","Open_promoters"
"Sec10",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Npc2f",0,0.2625,0.7375,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"Kal1",0,0,0,0.4875,0,0,0,0.5125,"Low_signal","H1"
"Slimp",0,0,0,0,0.524286,0,0,0.475714,"HP1","HP1"
"p38c",0,0,0,0,1,0,0,0,"HP1","HP1"
"CG6178",0,0,0,0,0.1325,0,0,0.8675,"Low_signal","Low_signal"
"p38a",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Myo95E",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"TBC1d7",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"mRpS24",0,0,0,0,0,0.35,0,0.65,"Low_signal","Open_promoters"
"Apc2",0,0,0,0,0,0.665,0,0.335,"Open_promoters","Open_promoters"
"CG5510",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG13606",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"mora",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG5515",0,0,0.137143,0,0,0,0,0.862857,"Low_signal","Low_signal"
"jnj",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG6204",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG17786",0,0.26,0.428571,0,0,0,0,0.311429,"Gene_body_2","Gene_body_2"
"cav",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"twin",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG13609",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Spps",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Acp95EF",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"Spase22-23",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"mask",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"lncRNA:CR44092",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"lncRNA:CR45217",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"scaRNA:MeU2-G25",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"beta-PheRS",0,0,0,0,0.398571,0.172857,0,0.428571,"Low_signal","HP1"
"tRNA:Leu-TAA-4-1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"jar",0.667143,0,0,0,0,0,0,0.332857,"Enhancers","Enhancers"
"Orct2",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Orct",0.15,0,0,0,0,0,0,0.85,"Low_signal","Low_signal"
"shps",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45662",0.525714,0,0,0,0,0,0,0.474286,"Enhancers","Enhancers"
"CG6356",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG34290",0,0,0.26,0,0,0,0,0.74,"Low_signal","Gene_body_2"
"Uck",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG5715",0,0.144286,0.428571,0,0,0,0,0.427143,"Gene_body_2","Gene_body_2"
"crb",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Nab2",0,0,0,0,0,0.142857,0,0.857143,"Low_signal","Low_signal"
"BRWD3",0,0,0,0,0,0.5,0,0.5,"Open_promoters","Open_promoters"
"asRNA:CR46093",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG5728",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Dis3",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG6432",0,1,0,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"mir-1015",0,0,0.17,0.83,0,0,0,0,"H1","H1"
"Ms",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG5746",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG6454",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Golgin84",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG18528",0,0,0,0,0.062857,0,0,0.937143,"Low_signal","Low_signal"
"CG5762",0,0,0,0.118571,0.024286,0,0,0.857143,"Low_signal","Low_signal"
"CG33339",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG33340",0,0,0,1,0,0,0,0,"H1","H1"
"CG17784",0,0,0,1,0,0,0,0,"H1","H1"
"CG13613",0,0,0,1,0,0,0,0,"H1","H1"
"CG42811",0,0,0,0.257143,0,0,0,0.742857,"Low_signal","H1"
"CG42812",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG33341",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG13614",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG17782",0,0,0,0.517143,0,0,0,0.482857,"H1","H1"
"CG17781",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG33342",0,0,0,1,0,0,0,0,"H1","H1"
"CG17780",0,0,0,0.068571,0,0,0,0.931429,"Low_signal","Low_signal"
"CG5768",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG13615",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG13616",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR43455",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45950",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"nAChRalpha1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45649",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG31128",0.2575,0,0,0,0,0,0,0.7425,"Low_signal","Enhancers"
"nAChRalpha2",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"mir-1017",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"nAChRbeta2",0,0,0,0.294286,0,0,0,0.705714,"Low_signal","H1"
"DZIP1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Pp1alpha-96A",0,0,0,0,0,0.675,0,0.325,"Open_promoters","Open_promoters"
"asRNA:CR44021",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG13622",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG13618",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG6607",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"ana1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG13623",0,0,0,0,0,0.511429,0,0.488571,"Open_promoters","Open_promoters"
"Cftr",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Esyt2",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Asp-GTC-1-11",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"snRNA:U6:96Aa",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"snRNA:U6:96Ab",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"snRNA:U6:96Ac",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR46094",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"REPTOR",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG13625",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"mld",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR46095",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Syx18",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"atl",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Wsck",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"MtnF",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"ash2",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"puf",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG31125",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG6695",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"mir-1003",0,0,0,0,0.5125,0,0,0.4875,"HP1","HP1"
"CG31126",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Ppox",0,0,0,0,0,0.641429,0,0.358571,"Open_promoters","Open_promoters"
"slo",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG13627",0,0,0,0.2,0,0,0,0.8,"Low_signal","Low_signal"
"CG46316",0,0,0,0.2,0,0,0,0.8,"Low_signal","Low_signal"
"Polr2L",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG13630",0.234286,0,0,0,0,0,0,0.765714,"Low_signal","Low_signal"
"tok",0.2425,0,0,0,0,0,0,0.7575,"Low_signal","Low_signal"
"snoRNA:Me18S-C1280",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"tld",0.6725,0,0,0,0,0,0,0.3275,"Enhancers","Enhancers"
"asp",0,0,0,0,0,0.8725,0,0.1275,"Open_promoters","Open_promoters"
"AstA",0.184286,0,0,0,0,0,0,0.815714,"Low_signal","Low_signal"
"lncRNA:CR45650",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG13631",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG42331",0,0,0,0.9525,0,0,0,0.0475,"H1","H1"
"CG5805",0,0,0,0,0,0.827143,0.172857,0,"Open_promoters","Open_promoters"
"Ets96B",0,0,0,0,0,0.115,0.885,0,"Pc","Pc"
"CG13634",0,0,0,0,0,0,1,0,"Pc","Pc"
"Ude",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"polybromo",0,0,0.37,0,0,0.63,0,0,"Open_promoters","Open_promoters"
"CG6980",0,0.6975,0.3025,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"lili",0,0,0,0,0,0.874286,0,0.125714,"Open_promoters","Open_promoters"
"CG34150",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"asRNA:CR46096",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"CG5808",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Saf-B",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"niki",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"lncRNA:CR43166",0,0,0.327143,0,0,0,0,0.672857,"Low_signal","Gene_body_2"
"RabX4",0,0,0,0,0,0.87,0,0.13,"Open_promoters","Open_promoters"
"Kaz",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG43273",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"sosie",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45216",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG33658",0,0,0,1,0,0,0,0,"H1","H1"
"Esp",0,0,0,1,0,0,0,0,"H1","H1"
"CG7006",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Nct",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"HDAC11",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CAH4",0,0,0,1,0,0,0,0,"H1","H1"
"ppk22",0,0,0,1,0,0,0,0,"H1","H1"
"CG13639",0.665714,0,0,0.334286,0,0,0,0,"Enhancers","Enhancers"
"CG13640",0.235714,0,0,0.335714,0,0,0,0.428571,"Low_signal","H1"
"CG7016",0.4225,0,0,0,0,0,0,0.5775,"Low_signal","Enhancers"
"CG13641",0,0,0,0.954286,0,0,0,0.045714,"H1","H1"
"Elal",0,0,0,0.375,0,0,0,0.625,"Low_signal","H1"
"CycB3",0,0,0,0,0,0.405714,0,0.594286,"Low_signal","Open_promoters"
"CG3744",0,0,0,0,0,0.208571,0,0.791429,"Low_signal","Low_signal"
"CG11089",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG31381",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG31121",0,0,0,1,0,0,0,0,"H1","H1"
"CG11069",0,0,0,1,0,0,0,0,"H1","H1"
"CG10845",0,0,0,0.79,0,0,0,0.21,"H1","H1"
"CG13643",0,0,0,0.708571,0,0,0,0.291429,"H1","H1"
"asRNA:CR44267",0,0.5125,0.4875,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"tRNA:Asp-GTC-1-12",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Asp-GTC-3-1",0,0.044286,0.857143,0,0,0,0,0.098571,"Gene_body_2","Gene_body_2"
"PIG-S",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"sud1",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG11168",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Mink",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"Trf4-2",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"asRNA:CR46097",0,0,0.937143,0,0.062857,0,0,0,"Gene_body_2","Gene_body_2"
"CG11771",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Osbp",0,0,0.46,0,0,0.54,0,0,"Open_promoters","Open_promoters"
"ssh",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Nmnat",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"mah",0,1,0,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"tnc",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"beta4GalT7",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"EMC6",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Hr96",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Smg6",0,0,0.664286,0,0,0.335714,0,0,"Gene_body_2","Gene_body_2"
"CG31115",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Ythdf",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"bai",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"5PtaseI",0,0,0,0,0,0.355714,0,0.644286,"Low_signal","Open_promoters"
"CG11786",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG11790",0.485,0,0,0,0,0.515,0,0,"Open_promoters","Open_promoters"
"CG11791",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG31109",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG31111",0,0,0,0,0.967143,0.032857,0,0,"HP1","HP1"
"stac",0,0,0,0,0.965,0.035,0,0,"HP1","HP1"
"veli",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"PQBP1",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Stt3B",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG11839",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG11836",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"shams",0,0,0,0,0,0.724286,0,0.275714,"Open_promoters","Open_promoters"
"CG11920",0,0,0,0,0,0.9425,0,0.0575,"Open_promoters","Open_promoters"
"fd96Ca",0,0,0,0,0,0,1,0,"Pc","Pc"
"fd96Cb",0,0,0,0,0,0,1,0,"Pc","Pc"
"CG33095",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG33096",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG45095",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG34027",0,0,0,1,0,0,0,0,"H1","H1"
"Nepl16",0,0,0,0,0,0.12,0,0.88,"Low_signal","Low_signal"
"CG31510",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"TTLL5",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"vig2",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Mocs2A",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Mocs2B",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Clbn",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
